action,timestamp,x_axis,y_axis,z_axis
notfall,15674434890660010,39,-24.157303370786515,3.109
notfall,15674434890990011,39,-24.157303370786515,0.0
notfall,15674434891350012,39,-24.157303370786515,0.0
notfall,15674434891680013,39,-24.157303370786515,0.0
notfall,15674434892010014,39,-24.157303370786515,0.0
notfall,15674434892400015,39,-24.157303370786515,0.0
notfall,15674434892780016,39,-24.157303370786515,0.0
notfall,15674434893120017,39,-24.157303370786515,0.0
notfall,15674434893490018,39,-24.157303370786515,0.0
notfall,15674434893830019,39,-24.157303370786515,0.0
notfall,15674434894170020,39,-24.157303370786515,0.0
notfall,15674434894500021,39,-24.157303370786515,0.0
notfall,15674434894830022,39,-24.157303370786515,0.0
notfall,15674434895170023,39,-24.157303370786515,0.0
notfall,15674434895560024,39,-24.157303370786515,0.0
notfall,15674434895890025,39,-24.157303370786515,0.0
notfall,15674434896240026,38,-11.11111111111111,-4.088
notfall,15674434896580027,38,-11.11111111111111,0.0
notfall,15674434896990028,38,-11.11111111111111,0.0
notfall,15674434897330029,38,-11.11111111111111,0.0
notfall,15674434897690030,38,-11.11111111111111,0.0
notfall,15674434898040031,38,-11.11111111111111,0.0
notfall,15674434898380032,38,-11.11111111111111,0.0
notfall,15674434898720033,38,-11.11111111111111,0.0
notfall,15674434899060034,38,-11.11111111111111,0.0
notfall,15674434899390035,38,-11.11111111111111,0.0
notfall,15674434899750036,38,-11.11111111111111,0.0
notfall,15674434900090037,38,-11.11111111111111,0.0
notfall,15674434900420038,38,-11.11111111111111,0.0
notfall,15674434900760039,38,-11.11111111111111,0.0
notfall,15674434901100040,38,-11.11111111111111,0.0
notfall,15674434901440041,38,-11.11111111111111,0.0
notfall,15674434901800042,38,-11.11111111111111,0.0
notfall,15674434902130043,38,-11.11111111111111,0.0
notfall,15674434902470044,38,-11.11111111111111,0.0
notfall,15674434902800045,38,-11.11111111111111,0.0
notfall,15674434903130046,25,3.2467532467532423,-51.74
notfall,15674434903490047,25,3.2467532467532423,0.0
notfall,15674434903860048,25,3.2467532467532423,0.0
notfall,15674434904200049,25,3.2467532467532423,0.0
notfall,15674434904540050,25,3.2467532467532423,0.0
notfall,15674434904860051,22,8.750000000000002,-16.335
notfall,15674434905200052,22,9.493670886075945,0.0
notfall,15674434905530053,21,7.317073170731703,-4.629
notfall,15674434905890054,20,7.831325301204817,-5.143
notfall,15674434906230055,19,7.831325301204817,-5.779
notfall,15674434906580056,17,4.444444444444439,-13.664
notfall,15674434906990057,12,5.555555555555558,-27.78
notfall,15674434907330058,16,5.294117647058827,21.54
notfall,15674434907670059,16,5.294117647058827,0.0
notfall,15674434908030060,9,4.94505494505495,-39.626999999999995
notfall,15674434908370061,7,-4.166666666666669,-17.848
notfall,15674434908730062,7,-4.945054945054944,0.0
notfall,15674434909100063,35,11.538461538461542,3.385
notfall,15674434909450064,35,11.538461538461542,0.0
notfall,15674434909780065,35,11.538461538461542,0.0
notfall,15674434910130066,4,0.9433962264150941,0.0
notfall,15674434910450067,4,0.9433962264150941,0.0
notfall,15674434910780068,4,0.9433962264150941,0.0
notfall,15674434911110069,2,-7.758620689655171,-12.964
notfall,15674434911450070,1,-5.905511811023622,-9.271
notfall,15674434911800071,-1,-10.135135135135137,-23.15
notfall,15674434912170072,-3,-10.54421768707483,-21.656
notfall,15674434912490073,-4,-14.67065868263473,-12.693
notfall,15674434912830074,-5,9.79381443298969,-7.825
notfall,15674434913150075,-7,8.585858585858585,-14.918
notfall,15674434913490076,-9,-15.730337078651685,-30.008
notfall,15674434913820077,-9,-9.999999999999998,0.0
notfall,15674434914170078,-11,-24.17582417582417,-24.104
notfall,15674434914500079,-10,-12.676056338028168,8.124
notfall,15674434914840080,-12,-25.0,-25.502
notfall,15674434915170081,-14,-15.64102564102564,-39.628
notfall,15674434915500082,47,-16.423357664233578,9.665
notfall,15674434915860083,-11,-5.319148936170215,0.0
notfall,15674434916850084,51,-14.705882352941174,8.636
notfall,15674434917280085,-16,-25.0,0.0
notfall,15674434917620086,-19,-2.8846153846153855,-76.437
notfall,15674434917950087,-20,-10.629921259842517,-8.373
notfall,15674434918290088,-20,-7.936507936507936,0.0
notfall,15674434918640089,-21,-6.0,-8.762
notfall,15674434918970090,-22,-8.267716535433072,-8.719
notfall,15674434919310091,-23,-5.038759689922479,-9.697
notfall,15674434919650092,12,13.38028169014085,4.034
notfall,15674434919990093,9,0.0,-13.77
notfall,15674434920350094,9,0.0,0.0
notfall,15674434920690095,9,0.0,0.0
notfall,15674434921010096,-30,-0.3703703703703709,0.0
notfall,15674434921340097,-30,-21.21212121212121,0.0
notfall,15674434921670098,-30,5.555555555555558,0.0
notfall,15674434922010099,-30,-21.42857142857143,0.0
