action,timestamp,x_axis,y_axis,z_axis
notfall,15673595518860009,-30,-1.6666666666666663,0.0
notfall,15673595519110010,-30,-1.6666666666666663,0.0
notfall,15673595519350011,-30,-1.6666666666666663,0.0
notfall,15673595519600012,-30,-1.6666666666666663,0.0
notfall,15673595519840013,-30,-1.6666666666666663,0.0
notfall,15673595520100014,-30,-1.6666666666666663,0.0
notfall,15673595520340015,-30,-1.6666666666666663,0.0
notfall,15673595520620016,-30,-1.6666666666666663,0.0
notfall,15673595520870017,-30,-1.6666666666666663,0.0
notfall,15673595521110018,-30,-1.6666666666666663,0.0
notfall,15673595521340019,-30,-1.6666666666666663,0.0
notfall,15673595521600020,-30,-1.6666666666666663,0.0
notfall,15673595521840021,-30,-1.6666666666666663,0.0
notfall,15673595522080022,-30,-1.6666666666666663,0.0
notfall,15673595522320023,-30,-1.6666666666666663,0.0
notfall,15673595522600024,-30,-1.6666666666666663,0.0
notfall,15673595522870025,-30,-1.6666666666666663,0.0
notfall,15673595523150026,-30,-1.6666666666666663,0.0
notfall,15673595523430027,-30,-1.6666666666666663,0.0
notfall,15673595523680028,-30,-1.6666666666666663,0.0
notfall,15673595523920029,-30,-1.6666666666666663,0.0
notfall,15673595524160030,-30,-1.6666666666666663,0.0
notfall,15673595524390031,-30,-1.6666666666666663,0.0
notfall,15673595524650032,-30,-1.6666666666666663,0.0
notfall,15673595524880033,-30,-1.6666666666666663,0.0
notfall,15673595525110034,-30,-1.6666666666666663,0.0
notfall,15673595525360035,-30,-1.6666666666666663,0.0
notfall,15673595525620036,-30,-1.6666666666666663,0.0
notfall,15673595525870037,-30,-1.6666666666666663,0.0
notfall,15673595526120038,-30,-1.6666666666666663,0.0
notfall,15673595526360039,-30,-1.6666666666666663,0.0
notfall,15673595526600040,-30,-1.6666666666666663,0.0
notfall,15673595526840041,-30,-1.6666666666666663,0.0
notfall,15673595527090042,-30,-1.6666666666666663,0.0
notfall,15673595527320043,-30,-1.6666666666666663,0.0
notfall,15673595527620044,-30,-1.6666666666666663,0.0
notfall,15673595527890045,-30,-1.6666666666666663,0.0
notfall,15673595528120046,-30,-1.6666666666666663,0.0
notfall,15673595528360047,-30,-1.6666666666666663,0.0
notfall,15673595528590048,-30,-1.6666666666666663,0.0
notfall,15673595528830049,-30,-1.6666666666666663,0.0
notfall,15673595529080050,-30,-1.6666666666666663,0.0
notfall,15673595529320051,-30,-1.6666666666666663,0.0
notfall,15673595529550052,-30,-1.6666666666666663,0.0
notfall,15673595529790053,-30,-1.6666666666666663,0.0
notfall,15673595530150054,-30,-1.6666666666666663,0.0
notfall,15673595530460055,-30,-1.6666666666666663,0.0
notfall,15673595530720056,-30,-1.6666666666666663,0.0
notfall,15673595530950057,-30,-1.6666666666666663,0.0
notfall,15673595531180058,-30,-1.6666666666666663,0.0
notfall,15673595531420059,-30,-1.6666666666666663,0.0
notfall,15673595531670060,-30,-1.6666666666666663,0.0
notfall,15673595531910061,-30,-1.6666666666666663,0.0
notfall,15673595532170062,-30,-1.6666666666666663,0.0
notfall,15673595532410063,-30,-1.6666666666666663,0.0
notfall,15673595532640064,-30,-1.6666666666666663,0.0
notfall,15673595532870065,-30,-1.6666666666666663,0.0
notfall,15673595533110066,-30,-1.6666666666666663,0.0
notfall,15673595533340067,-30,-1.6666666666666663,0.0
notfall,15673595533590068,-30,-1.6666666666666663,0.0
notfall,15673595533830069,-30,-1.6666666666666663,0.0
notfall,15673595534070070,-30,-1.6666666666666663,0.0
notfall,15673595534300071,-30,-1.6666666666666663,0.0
notfall,15673595534550072,-30,-1.6666666666666663,0.0
notfall,15673595534780073,-30,-1.6666666666666663,0.0
notfall,15673595535040074,-30,-1.6666666666666663,0.0
notfall,15673595535270075,-30,-1.6666666666666663,0.0
notfall,15673595535490076,-30,-1.6666666666666663,0.0
notfall,15673595535730077,-30,-1.6666666666666663,0.0
notfall,15673595535960078,-30,-1.6666666666666663,0.0
notfall,15673595536200079,-30,-1.6666666666666663,0.0
notfall,15673595536460080,-30,-1.6666666666666663,0.0
notfall,15673595536690081,-30,-1.6666666666666663,0.0
notfall,15673595536930082,-30,-1.6666666666666663,0.0
notfall,15673595537160083,-30,-1.6666666666666663,0.0
notfall,15673595537390084,-30,-1.6666666666666663,0.0
notfall,15673595537630085,-30,-1.6666666666666663,0.0
notfall,15673595537950086,-30,-1.6666666666666663,0.0
notfall,15673595538190087,-30,-1.6666666666666663,0.0
notfall,15673595538430088,-30,-1.6666666666666663,0.0
notfall,15673595538660089,-30,-1.6666666666666663,0.0
notfall,15673595538890090,-30,-1.6666666666666663,0.0
notfall,15673595539120091,-30,-1.6666666666666663,0.0
notfall,15673595539370092,-30,-1.6666666666666663,0.0
notfall,15673595539590093,-30,-1.6666666666666663,0.0
notfall,15673595539820094,-30,-1.6666666666666663,0.0
notfall,15673595540060095,-30,-1.6666666666666663,0.0
notfall,15673595540300096,-30,-1.6666666666666663,0.0
notfall,15673595540530097,-30,-1.6666666666666663,0.0
notfall,15673595540780098,-30,-1.6666666666666663,0.0
notfall,15673595541020099,-30,-1.6666666666666663,0.0
notfall,15673595541240100,-30,-1.6666666666666663,0.0
notfall,15673595541480101,-30,-1.6666666666666663,0.0
notfall,15673595541700102,-30,-1.6666666666666663,0.0
notfall,15673595541940103,-30,-1.6666666666666663,0.0
notfall,15673595542180104,-30,-1.6666666666666663,0.0
notfall,15673595542420105,-30,-1.6666666666666663,0.0
notfall,15673595542650106,-30,-1.6666666666666663,0.0
notfall,15673595542890107,-30,-1.6666666666666663,0.0
notfall,15673595543130108,-30,-1.6666666666666663,0.0
notfall,15673595543370109,-30,-1.6666666666666663,0.0
notfall,15673595543630110,-30,-1.6666666666666663,0.0
notfall,15673595543850111,-30,-1.6666666666666663,0.0
notfall,15673595544080112,-30,-1.6666666666666663,0.0
notfall,15673595544310113,-30,-1.6666666666666663,0.0
notfall,15673595544550114,-30,-1.6666666666666663,0.0
notfall,15673595544790115,-30,-1.6666666666666663,0.0
notfall,15673595545040116,-30,-1.6666666666666663,0.0
notfall,15673595545270117,-30,-1.6666666666666663,0.0
notfall,15673595545500118,-30,-1.6666666666666663,0.0
notfall,15673595545740119,-30,-1.6666666666666663,0.0
notfall,15673595545980120,-30,-1.6666666666666663,0.0
notfall,15673595546210121,-30,-1.6666666666666663,0.0
notfall,15673595546470122,-30,-1.6666666666666663,0.0
notfall,15673595546720123,-30,-1.6666666666666663,0.0
notfall,15673595546950124,-30,-1.6666666666666663,0.0
notfall,15673595547190125,-30,-1.6666666666666663,0.0
notfall,15673595547430126,-30,-1.6666666666666663,0.0
notfall,15673595547670127,-30,-1.6666666666666663,0.0
notfall,15673595547920128,-30,-1.6666666666666663,0.0
notfall,15673595548220129,-30,-1.6666666666666663,0.0
notfall,15673595548450130,-30,-1.6666666666666663,0.0
notfall,15673595548680131,-30,-1.6666666666666663,0.0
notfall,15673595548910132,-30,-1.6666666666666663,0.0
notfall,15673595549150133,-30,-1.6666666666666663,0.0
notfall,15673595549410134,-30,-1.6666666666666663,0.0
notfall,15673595549640135,-30,-1.6666666666666663,0.0
notfall,15673595549870136,-30,-1.6666666666666663,0.0
notfall,15673595550100137,-30,-1.6666666666666663,0.0
notfall,15673595550340138,-30,-1.6666666666666663,0.0
notfall,15673595550570139,-30,-1.6666666666666663,0.0
notfall,15673595550830140,-30,-1.6666666666666663,0.0
notfall,15673595551070141,-30,-1.6666666666666663,0.0
notfall,15673595551320142,-30,-1.6666666666666663,0.0
notfall,15673595551560143,-30,-1.6666666666666663,0.0
notfall,15673595551800144,-30,-1.6666666666666663,0.0
notfall,15673595552040145,-30,-1.6666666666666663,0.0
notfall,15673595552300146,-30,-1.6666666666666663,0.0
notfall,15673595552530147,-30,-1.6666666666666663,0.0
notfall,15673595552770148,-30,-1.6666666666666663,0.0
notfall,15673595553000149,-30,-1.6666666666666663,0.0
notfall,15673595553240150,-30,-1.6666666666666663,0.0
notfall,15673595553480151,-30,-1.6666666666666663,0.0
notfall,15673595553730152,-30,-1.6666666666666663,0.0
notfall,15673595553960153,-30,-1.6666666666666663,0.0
notfall,15673595554190154,-30,-1.6666666666666663,0.0
notfall,15673595554430155,-30,-1.6666666666666663,0.0
notfall,15673595554670156,-30,-1.6666666666666663,0.0
notfall,15673595554910157,-30,-1.6666666666666663,0.0
notfall,15673595555160158,-30,-1.6666666666666663,0.0
notfall,15673595555390159,-30,-1.6666666666666663,0.0
notfall,15673595555620160,-30,-1.6666666666666663,0.0
notfall,15673595555850161,-30,-1.6666666666666663,0.0
notfall,15673595556090162,-30,-1.6666666666666663,0.0
notfall,15673595556330163,-30,-1.6666666666666663,0.0
notfall,15673595556590164,-30,-1.6666666666666663,0.0
notfall,15673595556820165,-30,-1.6666666666666663,0.0
notfall,15673595557060166,-30,-1.6666666666666663,0.0
notfall,15673595557300167,-30,-1.6666666666666663,0.0
notfall,15673595557540168,-30,-1.6666666666666663,0.0
notfall,15673595557780169,-30,-1.6666666666666663,0.0
notfall,15673595558040170,-30,-1.6666666666666663,0.0
notfall,15673595558320171,-30,-1.6666666666666663,0.0
notfall,15673595558570172,-30,-1.6666666666666663,0.0
notfall,15673595558800173,-30,-1.6666666666666663,0.0
notfall,15673595559030174,-30,-1.6666666666666663,0.0
notfall,15673595559270175,-30,-1.6666666666666663,0.0
notfall,15673595559530176,-30,-1.6666666666666663,0.0
notfall,15673595559750177,-30,-1.6666666666666663,0.0
notfall,15673595559990178,-30,-1.6666666666666663,0.0
notfall,15673595560230179,-30,-1.6666666666666663,0.0
notfall,15673595560490180,-30,-1.6666666666666663,0.0
notfall,15673595560750181,-30,-1.6666666666666663,0.0
notfall,15673595561020182,-30,-1.6666666666666663,0.0
notfall,15673595561250183,-30,-1.6666666666666663,0.0
notfall,15673595561500184,-30,-1.6666666666666663,0.0
notfall,15673595561740185,-30,-1.6666666666666663,0.0
notfall,15673595561980186,-30,-1.6666666666666663,0.0
notfall,15673595562210187,-30,-1.6666666666666663,0.0
notfall,15673595562470188,-30,-1.6666666666666663,0.0
notfall,15673595562700189,-30,-1.6666666666666663,0.0
notfall,15673595562930190,-30,-1.6666666666666663,0.0
notfall,15673595563160191,-30,-1.6666666666666663,0.0
notfall,15673595563400192,-30,-1.6666666666666663,0.0
notfall,15673595563640193,-30,-1.6666666666666663,0.0
notfall,15673595563900194,-30,-1.6666666666666663,0.0
notfall,15673595564120195,-30,-1.6666666666666663,0.0
notfall,15673595564360196,-30,-1.6666666666666663,0.0
notfall,15673595564600197,-30,-1.6666666666666663,0.0
notfall,15673595564840198,-30,-1.6666666666666663,0.0
notfall,15673595565070199,-30,-1.6666666666666663,0.0
notfall,15673595565330200,-30,-1.6666666666666663,0.0
notfall,15673595567480201,-30,-1.6666666666666663,0.0
notfall,15673595567720202,-30,-1.6666666666666663,0.0
notfall,15673595567950203,-30,-1.6666666666666663,0.0
notfall,15673595568180204,-30,-1.6666666666666663,0.0
notfall,15673595568480205,-30,-1.6666666666666663,0.0
notfall,15673595568740206,-30,-1.6666666666666663,0.0
notfall,15673595568970207,-30,-1.6666666666666663,0.0
notfall,15673595569190208,-30,-1.6666666666666663,0.0
notfall,15673595569420209,-30,-1.6666666666666663,0.0
notfall,15673595569650210,-30,-1.6666666666666663,0.0
notfall,15673595569880211,-30,-1.6666666666666663,0.0
notfall,15673595570130212,-30,-1.6666666666666663,0.0
notfall,15673595570360213,-30,-1.6666666666666663,0.0
notfall,15673595570580214,-30,-1.6666666666666663,0.0
notfall,15673595570810215,-30,-1.6666666666666663,0.0
notfall,15673595571040216,-30,-1.6666666666666663,0.0
notfall,15673595571290217,-30,-1.6666666666666663,0.0
notfall,15673595571530218,-30,-1.6666666666666663,0.0
notfall,15673595571770219,-30,-1.6666666666666663,0.0
notfall,15673595572010220,-30,-1.6666666666666663,0.0
notfall,15673595572250221,-30,-1.6666666666666663,0.0
notfall,15673595572480222,-30,-1.6666666666666663,0.0
notfall,15673595572740223,-30,-1.6666666666666663,0.0
notfall,15673595572970224,-30,-1.6666666666666663,0.0
notfall,15673595573200225,-30,-1.6666666666666663,0.0
notfall,15673595573440226,-30,-1.6666666666666663,0.0
